Language	GlossID	Gloss	Form	Code
Yorta Yorta	32	cold	bolkatj	45
Yugambeh	32	cold	waring	66
Yulparija	32	cold	yalta	15
Yuwaalaraay	32	cold	balia	50
Adnyamathanha	33	come	yana-	14
Aghu-Tharrnggala	33	come	rro-	5
Alyawarr	33	come	apiyalhe	55
Antekerrepenhe	33	come	pety (kwerr come on!)	13
Arabana	33	come	wonkakata	63
Awabakal	33	come	tanan	43
Badimaya	33	come	wima	73
Badjiri	33	come	barranne	24
Bandjalang	33	come	wamgiyn-yan.ga- Y, yanzguwa- C,We	42
Batyala	33	come	baga	67
Bidyara-Gungabula	33	come	burrba	72
Bilinarra	33	come	jig	29
Biri	33	come	walba	38
Birrpayi	33	come	Kouee	8
Bularnu	33	come	baga	33
Bunganditj	33	come	kakayi, kukayi	30
Colac	33	come	yarreyan (l)	94
Darkinyung	33	come	gayi	8
Dhangu	33	come	ḏoy'yun	17
Dharawal	33	come	[yuiñ nhawaia]	44
Dharuk	33	come	quai	8
Dharumbal	33	come	bunda	53
Dhayyi	33	come	ḏo'yun	17
Dhudhuroa	33	come	bayini	76
Dhurga	33	come	Wab-boo-boo-ee	61
Dhuwal	33	come	buna	19
Dhuwala	33	come	buna	19
Diyari	33	come	wakaRa	60
Djabugay	33	come	garra-y	57
Djambarrpuyngu	33	come	marrtji	80
Djapu	33	come	buna	19
Djinang	33	come	djini guwa	18
Durubul	33	come	jia	95
Duungidjawu	33	come	ba	67
Dyirbal	33	come	yana ~ yanu	14
Flinders Island	33	come	oka	77
Gairi	33	come		0
Gamilaraay	33	come	yanilla	14
Gangulu	33	come	gandi	84
Garlali	33	come	yukumani	39
Gooreng Gooreng	33	come	wobarn	74
Gudjal	33	come	yanggali	90
Gumatj	33	come	buna	19
Gumbaynggir	33	come	baana, yilaami, yaaban	67
Gunditjmara	33	come	wattakæ	0
Gundungurra	33	come	borga	41
Gunggari	33	come	gana-	0
Gunya	33	come	waba	61
Gupapuyngu	33	come	buna	19
Gurindji	33	come	kawayi	8
Guugu-Yimidhirr	33	come	gada ~ gadi	57
Guwa	33	come	oko jamuja	88
Guyani	33	come	kakananta	30
Iyora	33	come	Cow-ee	8
Jaru	33	come	ward(iri) yanan	25
Jaru-McC	33	come	ward ya-	25
Jiwarli	33	come	kugayi	10
Jiwarliny	33	come	Yantarni.	14
Kaanju	33	come		0
Kalkatungu	33	come	ingka nhaunha	47
Kamilaroi	33	come	thaiyannunga	50
Karajarri	33	come	jayi (4?)	7
KarajarriNW	33	come		0
Kariyarra	33	come	Milpa	9
Karree	33	come	[Tanine willa willung cowar!]	43
Kartujarra	33	come	wanajurrini	45
Karuwali	33	come	kowi	3
Katthang	33	come	Ko-kee-dun	78
Kaurna	33	come	kawai	8
Keramin	33	come	yine ap	0
Kugu Nganhcara	33	come	thangki	54
Kukatj	33	come	kak- / kak-	30
Kukatja	33	come	yano; yara	14
Kuku Yalanji	33	come	kata	57
KukuYalanjiCurr	33	come		0
Kungadutyi	33	come	yantani-rra/aDla	14
Kungkari	33	come	okːomandaija	88
Kurnu	33	come		0
Kurrama	33	come	waanyjarri	66
Kurtjar	33	come	nchi.lk	87
Kuuku-Ya’u	33	come	kalmaana	26
Linngithigh	33	come	li-y	85
Mabuiag	33	come	ngapa-iuti	16
Malgana	33	come	yana gheana	14
Malngin	33	come	wartpa yanarna, kulilayin yanana	25
Malyangapa	33	come	kaba	52
MangalaMcK	33	come	kapanarri (?)	53
MangalaNW	33	come	budana	1
Margany	33	come	waba	61
Martu Wangka	33	come	yanu	14
Mary River and Bunya Bunya Country	33	come	ba’man	4
Mathi-Mathi	33	come	warda, wardadha	25
Mayi-Kulan	33	come	wapa / wapa	61
Mayi-Kutuna	33	come	pangga / pangga	75
Mayi-Thakurti	33	come	pangga / pangga	75
Mayi-Yapi	33	come	pangga / pangga	75
Mbabaram	33	come		0
Mbakwithi	33	come		0
Minjungbal	33	come	gawi	8
Mirniny	33	come	na, ngana-	0
Mithaka	33	come	thajinda	50
Mount Freeling Diyari	33	come		0
Mudburra	33	come	yan-durru	14
Mudburra-McC	33	come	kalama-	26
Muruwari	33	come	palka-	51
Narrungga	33	come	bammadja	27
Ng'goi Mwoi	33	come		0
Ngaanyatjarra	33	come	pitjangu	13
Ngadjumaya	33	come	juulu-jangu	14
Ngadjuri	33	come		0
Ngaiawang	33	come	kauwa	8
Ngamini	33	come	yurdunanmayi	46
Ngardily	33	come		0
Ngarigu	33	come	yerrabingalai	64
Ngarinyman	33	come	dumab yani	34
Ngarla	33	come	kapu	52
Ngarluma	33	come	guga''y	10
Ngarrindjeri	33	come	pruntun	37
Ngawun	33	come	pangga / pangga	75
Ngiyambaa	33	come	yananna	14
Ngunawal	33	come	yarrabVnyili	64
Nhanta	33	come	indu-	11
Nhirrpi	33	come	ngaldha	71
Northern Mangarla	33	come	kurrkayi	48
Northern Nyangumarta	33	come	milpinyi- (V1)	9
Nyamal	33	come	karlinyjarriyampa	0
Nyangumarta	33	come	kurtaliyi	6
Nyungar	33	come	yuwal kurl	23
Paakantyi	33	come	bari-ba-	24
Pakanh	33	come	iyanga	83
Pallanganmiddang	33	come	yayiyani-	65
Panyjima	33	come	mungkuwa-lku	86
Parnkala	33	come	ngammata	32
Payungu	33	come	kugayi	10
Piangil	33	come		0
Pintupi-Luritja	33	come	pitjangu, yilytjangu, yulytjangu, yanu	13
Pirriya	33	come	yantanapa	14
Pitjantjatjara	33	come	pitjanyi	13
Pitta-Pitta	33	come	pathi	13
Rirratjingu	33	come	go	28
Ritharrngu	33	come	rdap	20
Southern Walmajarri	33	come	yapartal	0
Thalanyji	33	come	kugayi	10
Tharrgari	33	come	warrga-ru	62
Umpila	33	come	kalma-	26
Wajarri	33	come	Yanajigu!	14
Wakaya	33	come	kurra (come on)	70
WalmajarriBilliluna	33	come	yantarni	14
WalmajarriHR	33	come	mirnu yanta	14
WalmajarriNW	33	come		0
Wangkangurru	33	come	wonkajuanta	63
Wangkatja	33	come	tjupulukati	22
Wangkayutyuru	33	come	kuda	36
Wangkumara	33	come	punthi-	53
WangkumaraMcDWur	33	come	bunhthi	53
Wardandi	33	come	jal jen(i)	0
Wargamay	33	come	gaga	30
Warlmanpa	33	come	pankarti!	33
Warlpiri	33	come	kulpa-mi	31
Warluwarra	33	come	parlarti-	58
Warnman	33	come	partiya	40
Warriyangga	33	come	puni-a	19
Warumungu	33	come	apa-n ~ api-nyi	61
Warungu	33	come	gulmibi	79
Wathawurrung	33	come	yana	14
Wathiwathi	33	come		0
Watjuk	33	come	yul	46
Western Arrarnta	33	come	warnka	82
Wik Mungkan	33	come	awey!	56
Wiradjuri	33	come	Buogarra	49
Wirangu	33	come	urldirn	35
Woiwurrung	33	come	birnum	59
Wulguru	33	come	agaygay	68
Yabula Yabula	33	come	yakul	2
Yagara	33	come	balkari	51
Yalarnnga	33	come	nga	81
Yan-nhangu	33	come	wiṉi	21
Yandruwandha	33	come	kuthiwarra	36
Yanyuwa	33	come	kawa	8
Yarluyandi	33	come	wapa	61
Yawarrawarrka	33	come	dauarari	50
Yidiny	33	come	gada	57
Yindjibarndi	33	come	gananggarri	12
Yindjilandji	33	come	'baŋgaɹdi	33
Yiningay	33	come		0
Yirandali	33	come		0
Yorta Yorta	33	come	gaka ~ yaka	30
Yugambeh	33	come	gargei	69
Yulparija	33	come	warinykawa (3)	15
Yuwaalaraay	33	come	yanaa-y, ‘naa-y	14
Adnyamathanha	34	cook	amba	4
Aghu-Tharrnggala	34	cook		0
Alyawarr	34	cook	amperneyel	4
Antekerrepenhe	34	cook		0
Arabana	34	cook	tilitilinkata	33
Awabakal	34	cook	kiyubulliko	9
Badimaya	34	cook	walala	54
Badjiri	34	cook	kimpa	46
Bandjalang	34	cook	guyba-	24
Batyala	34	cook	marlbayi-m	47
Bidyara-Gungabula	34	cook	wadhula	17
Bilinarra	34	cook	gamba-	4
Biri	34	cook	wadyu	17
Birrpayi	34	cook	briwinalyer	1
Bularnu	34	cook	guwa	19
Bunganditj	34	cook	papa	39
Colac	34	cook		0
Darkinyung	34	cook	kunnuma	23
Dhangu	34	cook	biyarrthan	10
Dharawal	34	cook	kanama	23
Dharuk	34	cook	Kun´num-a	23
Dharumbal	34	cook	wa	53
Dhayyi	34	cook	bathan	5
Dhudhuroa	34	cook	gatjbayi	32
Dhurga	34	cook	Kan´-na-moo-ga	45
Dhuwal	34	cook	batha	5
Dhuwala	34	cook	nyirmarama	11
Diyari	34	cook	wayi	17
Djabugay	34	cook	waya-l	17
Djambarrpuyngu	34	cook	batha	5
Djapu	34	cook	batha	5
Djinang	34	cook	bachi-gi	5
Durubul	34	cook		0
Duungidjawu	34	cook	ŋuwe	15
Dyirbal	34	cook	ɲadyul	41
Flinders Island	34	cook		0
Gairi	34	cook		0
Gamilaraay	34	cook	wiya-gi	17
Gangulu	34	cook	manydyi	58
Garlali	34	cook	panara	50
Gooreng Gooreng	34	cook	yarm	55
Gudjal	34	cook		0
Gumatj	34	cook	bathan	5
Gumbaynggir	34	cook	bagi:	38
Gunditjmara	34	cook		0
Gundungurra	34	cook	junda mang	25
Gunggari	34	cook		0
Gunya	34	cook	bañji ~ bañja	62
Gupapuyngu	34	cook	nyirmarama	11
Gurindji	34	cook	kamparnana	4
Guugu-Yimidhirr	34	cook	ba:wa	0
Guwa	34	cook		0
Guyani	34	cook	papmapapmanta	20
Iyora	34	cook		0
Jaru	34	cook	gambarnan	4
Jaru-McC	34	cook	kampa-	4
Jiwarli	34	cook	kamba-ru	4
Jiwarliny	34	cook		0
Kaanju	34	cook		0
Kalkatungu	34	cook	partupuni	29
Kamilaroi	34	cook	wiunga	17
Karajarri	34	cook	kampanpa	4
KarajarriNW	34	cook		0
Kariyarra	34	cook	kampa	4
Karree	34	cook	[Gimmanyallajeer]	4
Kartujarra	34	cook		0
Karuwali	34	cook		0
Katthang	34	cook		0
Kaurna	34	cook	kamballamballa	4
Keramin	34	cook		0
Kugu Nganhcara	34	cook	enje	43
Kukatj	34	cook	kiyi- / kiyi-	9
Kukatja	34	cook	paala	6
Kuku Yalanji	34	cook	wayjul	17
KukuYalanjiCurr	34	cook		0
Kungadutyi	34	cook		0
Kungkari	34	cook	kupa-	19
Kurnu	34	cook		0
Kurrama	34	cook		0
Kurtjar	34	cook	dhi.lk	59
Kuuku-Ya’u	34	cook	untana	12
Linngithigh	34	cook	kaynga-c	57
Mabuiag	34	cook	gia-palai	9
Malgana	34	cook	gambalinyja	0
Malngin	34	cook		0
Malyangapa	34	cook	Mal: marrpa-	14
MangalaMcK	34	cook	kampanyarri (3)	4
MangalaNW	34	cook	djaini mana	2
Margany	34	cook	wadhu	17
Martu Wangka	34	cook	kampangu	4
Mary River and Bunya Bunya Country	34	cook		0
Mathi-Mathi	34	cook	walwadha	0
Mayi-Kulan	34	cook	[missing] / [missing]	0
Mayi-Kutuna	34	cook	[missing] / [missing]	0
Mayi-Thakurti	34	cook	[missing] / [missing]	0
Mayi-Yapi	34	cook	[missing] / [missing]	0
Mbabaram	34	cook	jo-	0
Mbakwithi	34	cook	yumu-	64
Minjungbal	34	cook		0
Mirniny	34	cook	kampa	0
Mithaka	34	cook	kularni	21
Mount Freeling Diyari	34	cook	wiala	17
Mudburra	34	cook	kamb-u	4
Mudburra-McC	34	cook	kamba-	4
Muruwari	34	cook	muu-	31
Narrungga	34	cook	gambadja	4
Ng'goi Mwoi	34	cook	kooroogoo	16
Ngaanyatjarra	34	cook	kutjalku, paalku, pawulku, tangkalku, witalku, yurnmilku	4
Ngadjumaya	34	cook	wo?ana-, wo?una-, u?uni-, yu?una-	7
Ngadjuri	34	cook		0
Ngaiawang	34	cook	nganguangko	48
Ngamini	34	cook	kuki	36
Ngardily	34	cook		0
Ngarigu	34	cook		0
Ngarinyman	34	cook	gambarni	4
Ngarla	34	cook		0
Ngarluma	34	cook	gamba	4
Ngarrindjeri	34	cook	mameramb	3
Ngawun	34	cook	thindharra / thindharra	52
Ngiyambaa	34	cook	thanpali	0
Ngunawal	34	cook	dyandai	0
Nhanta	34	cook	athu-	5
Nhirrpi	34	cook	kula	21
Northern Mangarla	34	cook		0
Northern Nyangumarta	34	cook	kampana- (V2)	4
Nyamal	34	cook	kamala; kampala; kampalkarra; kunyjangurni	0
Nyangumarta	34	cook	kamparna	4
Nyungar	34	cook	dhukarn	18
Paakantyi	34	cook	ŋu:wa-	15
Pakanh	34	cook	wekanha	0
Pallanganmiddang	34	cook	karring(g)adi	34
Panyjima	34	cook	kampa-lku	4
Parnkala	34	cook	kambata	4
Payungu	34	cook	kamba-nma	4
Piangil	34	cook		0
Pintupi-Luritja	34	cook		0
Pirriya	34	cook	kathaangu	32
Pitjantjatjara	34	cook	palyani	6
Pitta-Pitta	34	cook	watyi	17
Rirratjingu	34	cook		0
Ritharrngu	34	cook	batha	5
Southern Walmajarri	34	cook		0
Thalanyji	34	cook	kuthuwa-lgin	37
Tharrgari	34	cook	kapa	4
Umpila	34	cook	aaci-	0
Wajarri	34	cook	bawu-	8
Wakaya	34	cook	ngim	49
WalmajarriBilliluna	34	cook		0
WalmajarriHR	34	cook	kamparnu	4
WalmajarriNW	34	cook		0
Wangkangurru	34	cook	tilitilinkata	33
Wangkatja	34	cook	paa-	0
Wangkayutyuru	34	cook	yalawa-	56
Wangkumara	34	cook	kukala-	36
WangkumaraMcDWur	34	cook	marrpa	14
Wardandi	34	cook	dugan	0
Wargamay	34	cook	dyalgi	63
Warlmanpa	34	cook	kupa-ka	19
Warlpiri	34	cook	jankami	13
Warluwarra	34	cook	kuwathala	19
Warnman	34	cook	pawula	8
Warriyangga	34	cook	parrbarndura-ru	51
Warumungu	34	cook	kupunta	19
Warungu	34	cook	wajulngumay	17
Wathawurrung	34	cook	wan.ke-	22
Wathiwathi	34	cook		0
Watjuk	34	cook		0
Western Arrarnta	34	cook	ite	44
Wik Mungkan	34	cook	kiingkAN	35
Wiradjuri	34	cook	Giwaldain	27
Wirangu	34	cook	gamba	4
Woiwurrung	34	cook	werrgâ-ni-wan	0
Wulguru	34	cook	aga	42
Yabula Yabula	34	cook		0
Yagara	34	cook		0
Yalarnnga	34	cook	ngathi	28
Yan-nhangu	34	cook	bathan	5
Yandruwandha	34	cook	kudla, kudlaindri	21
Yanyuwa	34	cook	runungkayarra	40
Yarluyandi	34	cook	wayi-	17
Yawarrawarrka	34	cook	tililingana	33
Yidiny	34	cook		0
Yindjibarndi	34	cook	gamba	4
Yindjilandji	34	cook		0
Yiningay	34	cook		0
Yirandali	34	cook		0
Yorta Yorta	34	cook	dhurra	26
Yugambeh	34	cook	kurugu [dh] 	0
Yulparija	34	cook	pawula	8
Yuwaalaraay	34	cook	yilama-li	30
Adnyamathanha	35	true	irana	40
Aghu-Tharrnggala	35	true		0
Alyawarr	35	true		0
Antekerrepenhe	35	true		0
Arabana	35	true	arla	39
Awabakal	35	true	tokól	1
Badimaya	35	true		0
Badjiri	35	true		0
Bandjalang	35	true		0
Batyala	35	true	yamba	0
Bidyara-Gungabula	35	true	wandya	57
Bilinarra	35	true		0
Biri	35	true	dhadhara	31
Birrpayi	35	true	ew-ing	38
Bularnu	35	true		0
Bunganditj	35	true		0
Colac	35	true		0
Darkinyung	35	true		0
Dhangu	35	true	yultha	22
Dharawal	35	true	ngargudhung	43
Dharuk	35	true		0
Dharumbal	35	true		0
Dhayyi	35	true		0
Dhudhuroa	35	true		0
Dhurga	35	true		0
Dhuwal	35	true	yuwalk	0
Dhuwala	35	true	rumbal	6
Diyari	35	true	thalku	47
Djabugay	35	true	yajul	58
Djambarrpuyngu	35	true	yuwalk	0
Djapu	35	true	ŋamathama	0
Djinang	35	true	djunupa	16
Durubul	35	true		0
Duungidjawu	35	true	gi:runba	53
Dyirbal	35	true		0
Flinders Island	35	true		0
Gairi	35	true		0
Gamilaraay	35	true	giru	33
Gangulu	35	true		0
Garlali	35	true		0
Gooreng Gooreng	35	true		0
Gudjal	35	true		0
Gumatj	35	true	ŋamathama	0
Gumbaynggir	35	true	garla, nindayju	60
Gunditjmara	35	true		0
Gundungurra	35	true		0
Gunggari	35	true		0
Gunya	35	true	wadhiganiny	2
Gupapuyngu	35	true	rumbal	6
Gurindji	35	true	yijarni	8
Guugu-Yimidhirr	35	true		0
Guwa	35	true	yantya	0
Guyani	35	true	puntuna	32
Iyora	35	true	yúwin	0
Jaru	35	true	baleia	25
Jaru-McC	35	true	judu 'straight' daardu	1
Jiwarli	35	true	paju	45
Jiwarliny	35	true		0
Kaanju	35	true		0
Kalkatungu	35	true	unaruurr	37
Kamilaroi	35	true	giru	33
Karajarri	35	true	yija	8
KarajarriNW	35	true	idja	8
Kariyarra	35	true		0
Karree	35	true	Took-ul	1
Kartujarra	35	true	junga	14
Karuwali	35	true		0
Katthang	35	true		0
Kaurna	35	true	wilta	0
Keramin	35	true		0
Kugu Nganhcara	35	true		0
Kukatj	35	true	manenhajar / manenhajar	55
Kukatja	35	true	mularrpa	15
Kuku Yalanji	35	true	manubaja, yukil	7
KukuYalanjiCurr	35	true		0
Kungadutyi	35	true		0
Kungkari	35	true		0
Kurnu	35	true		0
Kurrama	35	true	thurtu	17
Kurtjar	35	true	ney.ak rarr	0
Kuuku-Ya’u	35	true	maku	49
Linngithigh	35	true		0
Mabuiag	35	true	mina	20
Malgana	35	true		0
Malngin	35	true		0
Malyangapa	35	true		0
MangalaMcK	35	true	niŋara	9
MangalaNW	35	true	niŋara	9
Margany	35	true	yanydya	35
Martu Wangka	35	true	mularrpa	15
Mary River and Bunya Bunya Country	35	true	gi’vir	4
Mathi-Mathi	35	true		0
Mayi-Kulan	35	true	[missing] / [missing]	0
Mayi-Kutuna	35	true	[missing] / [missing]	0
Mayi-Thakurti	35	true	[missing] / [missing]	0
Mayi-Yapi	35	true	[missing] / [missing]	0
Mbabaram	35	true		0
Mbakwithi	35	true		0
Minjungbal	35	true		0
Mirniny	35	true	malha	5
Mithaka	35	true		0
Mount Freeling Diyari	35	true		0
Mudburra	35	true	kurlbari	24
Mudburra-McC	35	true	yijani	8
Muruwari	35	true	pintal	36
Narrungga	35	true		0
Ng'goi Mwoi	35	true		0
Ngaanyatjarra	35	true	currkurlpa	10
Ngadjumaya	35	true	tugurr, t́ugurr	0
Ngadjuri	35	true		0
Ngaiawang	35	true	ngang	0
Ngamini	35	true	kalarali	52
Ngardily	35	true	junga	14
Ngarigu	35	true		0
Ngarinyman	35	true	yijani	8
Ngarla	35	true	mampurl	54
Ngarluma	35	true	thurrkurl	10
Ngarrindjeri	35	true	runuki	30
Ngawun	35	true	[missing] / [missing]	0
Ngiyambaa	35	true	garimunGan	0
Ngunawal	35	true	gani	0
Nhanta	35	true	kanangga	11
Nhirrpi	35	true		0
Northern Mangarla	35	true	junka	0
Northern Nyangumarta	35	true	yija	8
Nyamal	35	true	panukalya	0
Nyangumarta	35	true	yija	8
Nyungar	35	true	karnañ	18
Paakantyi	35	true	mari	19
Pakanh	35	true		0
Pallanganmiddang	35	true		0
Panyjima	35	true	panu	62
Parnkala	35	true	wai-eri	27
Payungu	35	true	thurrburdu	10
Piangil	35	true		0
Pintupi-Luritja	35	true	tjurrku	10
Pirriya	35	true		0
Pitjantjatjara	35	true	maṯu	12
Pitta-Pitta	35	true	rtutyarrha	48
Rirratjingu	35	true		0
Ritharrngu	35	true	dhunupa	16
Southern Walmajarri	35	true	jirrkil	0
Thalanyji	35	true		0
Tharrgari	35	true	thurru	42
Umpila	35	true	maku	49
Wajarri	35	true	thubarn	0
Wakaya	35	true	irr'aj	50
WalmajarriBilliluna	35	true		0
WalmajarriHR	35	true	mapun	13
WalmajarriNW	35	true	mabun	13
Wangkangurru	35	true	alali	39
Wangkatja	35	true	tjukarurru	21
Wangkayutyuru	35	true	yujudu	59
Wangkumara	35	true	yawarrayulu	61
WangkumaraMcDWur	35	true		0
Wardandi	35	true	dura	0
Wargamay	35	true		0
Warlmanpa	35	true	jungu	14
Warlpiri	35	true	junga	14
Warluwarra	35	true	pirrghiyi	46
Warnman	35	true	junga	14
Warriyangga	35	true	muga	56
Warumungu	35	true	junga, waja [real]	14
Warungu	35	true		0
Wathawurrung	35	true		0
Wathiwathi	35	true		0
Watjuk	35	true	ppuntu	32
Western Arrarnta	35	true		0
Wik Mungkan	35	true		0
Wiradjuri	35	true	†Karigarra	34
Wirangu	35	true	dharldu	26
Woiwurrung	35	true		0
Wulguru	35	true		0
Yabula Yabula	35	true		0
Yagara	35	true		0
Yalarnnga	35	true		0
Yan-nhangu	35	true	yuwali	23
Yandruwandha	35	true	muthu	29
Yanyuwa	35	true	kululu	41
Yarluyandi	35	true		0
Yawarrawarrka	35	true	mudumaia	29
Yidiny	35	true		0
Yindjibarndi	35	true	thurrurd	10
Yindjilandji	35	true		0
Yiningay	35	true		0
Yirandali	35	true		0
Yorta Yorta	35	true	banga	44
Yugambeh	35	true	jundi	51
Yulparija	35	true	junga	14
Yuwaalaraay	35	true	giirr	0
Adnyamathanha	36	count	ina-	8
Aghu-Tharrnggala	36	count		0
Alyawarr	36	count		0
Antekerrepenhe	36	count		0
Arabana	36	count	dimpata	13
Awabakal	36	count		0
Badimaya	36	count		0
Badjiri	36	count		0
Bandjalang	36	count		0
Batyala	36	count		0
Bidyara-Gungabula	36	count		0
Bilinarra	36	count		0
Biri	36	count		0
Birrpayi	36	count		0
Bularnu	36	count		0
Bunganditj	36	count	tuta	17
Colac	36	count		0
Darkinyung	36	count		0
Dhangu	36	count	bothurru	4
Dharawal	36	count		0
Dharuk	36	count		0
Dharumbal	36	count		0
Dhayyi	36	count	bothurru	4
Dhudhuroa	36	count		0
Dhurga	36	count		0
Dhuwal	36	count	bothurru	4
Dhuwala	36	count	bothurru	4
Diyari	36	count	dinpata	13
Djabugay	36	count		0
Djambarrpuyngu	36	count	bothurru	4
Djapu	36	count	bothurru	4
Djinang	36	count	butjurrudjigi	4
Durubul	36	count		0
Duungidjawu	36	count		0
Dyirbal	36	count		0
Flinders Island	36	count		0
Gairi	36	count		0
Gamilaraay	36	count		0
Gangulu	36	count		0
Garlali	36	count		0
Gooreng Gooreng	36	count		0
Gudjal	36	count		0
Gumatj	36	count	bothurru	4
Gumbaynggir	36	count	nambawa	19
Gunditjmara	36	count	gnutaku	0
Gundungurra	36	count		0
Gunggari	36	count		0
Gunya	36	count		0
Gupapuyngu	36	count	bothurru	4
Gurindji	36	count		0
Guugu-Yimidhirr	36	count		0
Guwa	36	count		0
Guyani	36	count	wonawonanta	11
Iyora	36	count		0
Jaru	36	count		0
Jaru-McC	36	count		0
Jiwarli	36	count		0
Jiwarliny	36	count		0
Kaanju	36	count		0
Kalkatungu	36	count		0
Kamilaroi	36	count		0
Karajarri	36	count		0
KarajarriNW	36	count		0
Kariyarra	36	count		0
Karree	36	count		0
Kartujarra	36	count	yi:lcu	0
Karuwali	36	count		0
Katthang	36	count		0
Kaurna	36	count	markamarkandi	9
Keramin	36	count		0
Kugu Nganhcara	36	count		0
Kukatj	36	count	[missing] / [missing]	0
Kukatja	36	count		0
Kuku Yalanji	36	count	wangkanil	21
KukuYalanjiCurr	36	count		0
Kungadutyi	36	count		0
Kungkari	36	count		0
Kurnu	36	count		0
Kurrama	36	count		0
Kurtjar	36	count		0
Kuuku-Ya’u	36	count		0
Linngithigh	36	count		0
Mabuiag	36	count	ngulai	5
Malgana	36	count		0
Malngin	36	count		0
Malyangapa	36	count		0
MangalaMcK	36	count		0
MangalaNW	36	count		0
Margany	36	count	banyma	1
Martu Wangka	36	count	yiilyjunu	14
Mary River and Bunya Bunya Country	36	count		0
Mathi-Mathi	36	count		0
Mayi-Kulan	36	count	[missing] / [missing]	0
Mayi-Kutuna	36	count	[missing] / [missing]	0
Mayi-Thakurti	36	count	[missing] / [missing]	0
Mayi-Yapi	36	count	[missing] / [missing]	0
Mbabaram	36	count		0
Mbakwithi	36	count		0
Minjungbal	36	count		0
Mirniny	36	count		0
Mithaka	36	count		0
Mount Freeling Diyari	36	count	windami	6
Mudburra	36	count		0
Mudburra-McC	36	count		0
Muruwari	36	count		0
Narrungga	36	count		0
Ng'goi Mwoi	36	count		0
Ngaanyatjarra	36	count	kawuntumanu	3
Ngadjumaya	36	count		0
Ngadjuri	36	count		0
Ngaiawang	36	count	kappekappun	18
Ngamini	36	count	pindakana	7
Ngardily	36	count		0
Ngarigu	36	count		0
Ngarinyman	36	count		0
Ngarla	36	count		0
Ngarluma	36	count	yinda(-lgu)	2
Ngarrindjeri	36	count	tambe:l-in	12
Ngawun	36	count	[missing] / [missing]	0
Ngiyambaa	36	count		0
Ngunawal	36	count		0
Nhanta	36	count		0
Nhirrpi	36	count		0
Northern Mangarla	36	count	ngurrca	0
Northern Nyangumarta	36	count		0
Nyamal	36	count	yinilku	0
Nyangumarta	36	count		0
Nyungar	36	count		0
Paakantyi	36	count	yalpa-	16
Pakanh	36	count		0
Pallanganmiddang	36	count		0
Panyjima	36	count		0
Parnkala	36	count	ngunnirriti	10
Payungu	36	count	kawuntammuni	0
Piangil	36	count		0
Pintupi-Luritja	36	count		0
Pirriya	36	count		0
Pitjantjatjara	36	count	kauntamilaṉi	3
Pitta-Pitta	36	count	pinti	7
Rirratjingu	36	count		0
Ritharrngu	36	count		0
Southern Walmajarri	36	count		0
Thalanyji	36	count		0
Tharrgari	36	count		0
Umpila	36	count		0
Wajarri	36	count		0
Wakaya	36	count		0
WalmajarriBilliluna	36	count		0
WalmajarriHR	36	count		0
WalmajarriNW	36	count		0
Wangkangurru	36	count	dinpata	13
Wangkatja	36	count		0
Wangkayutyuru	36	count		0
Wangkumara	36	count		0
WangkumaraMcDWur	36	count		0
Wardandi	36	count		0
Wargamay	36	count		0
Warlmanpa	36	count		0
Warlpiri	36	count		0
Warluwarra	36	count		0
Warnman	36	count		0
Warriyangga	36	count		0
Warumungu	36	count		0
Warungu	36	count		0
Wathawurrung	36	count		0
Wathiwathi	36	count		0
Watjuk	36	count		0
Western Arrarnta	36	count		0
Wik Mungkan	36	count		0
Wiradjuri	36	count	Warruyarra	15
Wirangu	36	count		0
Woiwurrung	36	count		0
Wulguru	36	count		0
Yabula Yabula	36	count		0
Yagara	36	count		0
Yalarnnga	36	count		0
Yan-nhangu	36	count	bothurru	4
Yandruwandha	36	count	kandama	3
Yanyuwa	36	count		0
Yarluyandi	36	count		0
Yawarrawarrka	36	count	pintakiri	7
Yidiny	36	count		0
Yindjibarndi	36	count		0
Yindjilandji	36	count		0
Yiningay	36	count		0
Yirandali	36	count		0
Yorta Yorta	36	count	wanyagomitj	20
Yugambeh	36	count	juriga [dh] 	0
Yulparija	36	count	ngurrcala-	0
Yuwaalaraay	36	count		0
Adnyamathanha	37	cry	ngalhu-	5
Aghu-Tharrnggala	37	cry	dhi-	1
Alyawarr	37	cry	artneyel	40
Antekerrepenhe	37	cry	artnem	40
Arabana	37	cry	dudninta	38
Awabakal	37	cry	túg˚killiko	2
Badimaya	37	cry		0
Badjiri	37	cry	wanki	26
Bandjalang	37	cry	dunga	2
Batyala	37	cry	dungi	2
Bidyara-Gungabula	37	cry	barri	19
Bilinarra	37	cry	lunggarra	2
Biri	37	cry	brigi	24
Birrpayi	37	cry	Toongha	2
Bularnu	37	cry	gaga	9
Bunganditj	37	cry	yello-inyar wt [= English ‘yell’?]	39
Colac	37	cry		0
Darkinyung	37	cry	dhungga	2
Dhangu	37	cry	ŋätji	5
Dharawal	37	cry	dunggung	2
Dharuk	37	cry	tongat	2
Dharumbal	37	cry	ngiri	27
Dhayyi	37	cry	maŋutji-milkarrimirr	21
Dhudhuroa	37	cry	nanggayi	37
Dhurga	37	cry	Nyoong-go-â´-ga	50
Dhuwal	37	cry	nga:thi	5
Dhuwala	37	cry	ŋapŋapthun	12
Diyari	37	cry	yinda-	43
